"","Invoice","InvoiceDate","InvoiceTotal","Country","CountryCount","CountryMean"
"393","490340",40151.6527777778,630.39,"United Kingdom",17612,421.005902963888
"394","490341",40151.6534722222,334.65,"United Kingdom",17612,421.005902963888
"395","490342",40151.6548611111,130.8,"United Kingdom",17612,421.005902963888
"396","490346",40151.675,216.6,"United Kingdom",17612,421.005902963888
"397","490347",40151.6756944444,109.4,"United Kingdom",17612,421.005902963888
"398","490349",40151.6826388889,32.25,"United Kingdom",17612,421.005902963888
"399","490353",40151.6923611111,532.28,"United Kingdom",17612,421.005902963888
"400","490355",40151.69375,538.11,"United Kingdom",17612,421.005902963888
"401","490356",40151.6979166667,117.13,"United Kingdom",17612,421.005902963888
"402","490360",40151.7027777778,126.8,"United Kingdom",17612,421.005902963888
"403","490359",40151.7027777778,59.5,"United Kingdom",17612,421.005902963888
"404","490362",40151.7298611111,220.9,"United Kingdom",17612,421.005902963888
"405","490363",40152.4243055556,138.24,"United Kingdom",17612,421.005902963888
"406","490364",40152.4340277778,103.95,"United Kingdom",17612,421.005902963888
"407","490365",40152.4354166667,351.6,"United Kingdom",17612,421.005902963888
"408","490366",40152.4381944444,227.25,"United Kingdom",17612,421.005902963888
"409","490367",40152.4472222222,79.6,"United Kingdom",17612,421.005902963888
"410","490368",40152.4569444444,159.1,"United Kingdom",17612,421.005902963888
"411","490369",40152.4715277778,230.2,"United Kingdom",17612,421.005902963888
"412","490370",40152.5006944444,452.95,"United Kingdom",17612,421.005902963888
"413","490371",40152.5013888889,233.71,"United Kingdom",17612,421.005902963888
"414","490372",40152.5090277778,434.15,"United Kingdom",17612,421.005902963888
"415","490373",40152.5194444444,502.54,"United Kingdom",17612,421.005902963888
"416","490374",40152.525,136.75,"United Kingdom",17612,421.005902963888
"417","490375",40152.5291666667,350.55,"United Kingdom",17612,421.005902963888
"418","490376",40152.55,796.55,"United Kingdom",17612,421.005902963888
"419","490377",40152.5506944444,15,"United Kingdom",17612,421.005902963888
"420","490378",40152.5534722222,224.1,"United Kingdom",17612,421.005902963888
"421","490380",40152.5597222222,478.74,"United Kingdom",17612,421.005902963888
"422","490381",40152.5618055556,97.11,"United Kingdom",17612,421.005902963888
"423","490383",40152.5673611111,148.3,"United Kingdom",17612,421.005902963888
"424","490385",40152.61875,130.32,"United Kingdom",17612,421.005902963888
"425","490386",40152.6229166667,549.77,"United Kingdom",17612,421.005902963888
"426","490387",40152.6243055556,450.84,"United Kingdom",17612,421.005902963888
"427","490388",40152.625,146.62,"United Kingdom",17612,421.005902963888
"428","490389",40152.6375,689.5,"United Kingdom",17612,421.005902963888
"429","490390",40152.6430555556,256.2,"United Kingdom",17612,421.005902963888
"430","490391",40152.64375,304.1,"United Kingdom",17612,421.005902963888
"431","490392",40152.6576388889,203.32,"United Kingdom",17612,421.005902963888
"432","490393",40152.6673611111,281.02,"United Kingdom",17612,421.005902963888
"433","490394",40152.6673611111,870.28,"United Kingdom",17612,421.005902963888
"434","490395",40153.4277777778,283.15,"Germany",347,583.271818443804
"435","490396",40153.4347222222,269.15,"United Kingdom",17612,421.005902963888
"436","490397",40153.4375,309.1,"Belgium",52,472.251538461538
"437","490398",40153.4423611111,567.71,"United Kingdom",17612,421.005902963888
"438","490399",40153.4430555556,441.63,"United Kingdom",17612,421.005902963888
"439","490400",40153.4451388889,689.9,"United Kingdom",17612,421.005902963888
"440","490401",40153.4520833333,139.25,"United Kingdom",17612,421.005902963888
"441","490403",40153.4673611111,316.74,"United Kingdom",17612,421.005902963888
"442","490404",40153.4770833333,188.69,"United Kingdom",17612,421.005902963888
"443","490405",40153.4770833333,260.65,"United Kingdom",17612,421.005902963888
"444","490408",40153.48125,413.44,"United Kingdom",17612,421.005902963888
"445","490430",40153.4895833333,253.55,"United Kingdom",17612,421.005902963888
"446","490458",40153.4979166667,817.44,"France",236,619.55686440678
"447","490459",40153.4986111111,950.69,"United Kingdom",17612,421.005902963888
"448","490461",40153.5048611111,720.79,"United Kingdom",17612,421.005902963888
"449","490463",40153.5069444444,305.5,"United Kingdom",17612,421.005902963888
"450","490464",40153.5069444444,118.26,"United Kingdom",17612,421.005902963888
"451","490465",40153.5097222222,933.35,"United Kingdom",17612,421.005902963888
"452","490466",40153.5111111111,183.6,"United Kingdom",17612,421.005902963888
"453","490467",40153.5118055556,280.94,"United Kingdom",17612,421.005902963888
"454","490468",40153.5145833333,204.24,"United Kingdom",17612,421.005902963888
"455","490470",40153.5180555556,242.96,"United Kingdom",17612,421.005902963888
"456","490472",40153.5194444444,619.24,"United Kingdom",17612,421.005902963888
"457","490471",40153.5194444444,212.13,"United Kingdom",17612,421.005902963888
"458","490473",40153.5215277778,204.65,"United Kingdom",17612,421.005902963888
"459","490474",40153.5236111111,748.42,"United Kingdom",17612,421.005902963888
"460","490476",40153.5236111111,211.62,"United Kingdom",17612,421.005902963888
"461","490477",40153.5284722222,533.14,"United Kingdom",17612,421.005902963888
"462","490479",40153.5291666667,1450.2,"United Kingdom",17612,421.005902963888
"463","490478",40153.5291666667,302.5,"United Kingdom",17612,421.005902963888
"464","490481",40153.5354166667,21.25,"United Kingdom",17612,421.005902963888
"465","490482",40153.5361111111,289.3,"United Kingdom",17612,421.005902963888
"466","490483",40153.5361111111,132.4,"United Kingdom",17612,421.005902963888
"467","490484",40153.5368055556,186.6,"United Kingdom",17612,421.005902963888
"468","490485",40153.5388888889,125.94,"United Kingdom",17612,421.005902963888
"469","490486",40153.5416666667,90,"United Kingdom",17612,421.005902963888
"470","490487",40153.5451388889,81.3,"United Kingdom",17612,421.005902963888
"471","490488",40153.5465277778,647.82,"United Kingdom",17612,421.005902963888
"472","490489",40153.5472222222,266.19,"United Kingdom",17612,421.005902963888
"473","490490",40153.5486111111,547.73,"United Kingdom",17612,421.005902963888
"474","490491",40153.5548611111,175.2,"United Kingdom",17612,421.005902963888
"475","490493",40153.55625,12.75,"United Kingdom",17612,421.005902963888
"476","490494",40153.5618055556,192.27,"United Kingdom",17612,421.005902963888
"477","490496",40153.5694444444,671.56,"United Kingdom",17612,421.005902963888
"478","490499",40153.5729166667,406.7,"United Kingdom",17612,421.005902963888
"479","490500",40153.575,355.13,"United Kingdom",17612,421.005902963888
"480","490501",40153.5756944444,285.64,"United Kingdom",17612,421.005902963888
"481","490502",40153.5784722222,101.4,"United Kingdom",17612,421.005902963888
"482","490503",40153.5833333333,582.12,"United Kingdom",17612,421.005902963888
"483","490504",40153.5854166667,391.92,"United Kingdom",17612,421.005902963888
"484","490505",40153.5875,98.16,"United Kingdom",17612,421.005902963888
"485","490506",40153.5902777778,25.46,"United Kingdom",17612,421.005902963888
"486","490508",40153.5930555556,450.84,"United Kingdom",17612,421.005902963888
"487","490511",40153.6152777778,626.6,"United Kingdom",17612,421.005902963888
"488","490512",40153.6208333333,235.13,"United Kingdom",17612,421.005902963888
"489","490514",40153.6256944444,137.75,"United Kingdom",17612,421.005902963888
"490","490515",40153.6305555556,147.4,"United Kingdom",17612,421.005902963888
"491","490516",40153.63125,504.54,"United Kingdom",17612,421.005902963888
"492","490518",40153.6333333333,474.32,"United Kingdom",17612,421.005902963888
"493","490519",40153.6354166667,213.65,"United Kingdom",17612,421.005902963888
"494","490521",40153.6416666667,235.84,"United Kingdom",17612,421.005902963888
"495","490522",40153.6465277778,150.4,"United Kingdom",17612,421.005902963888
"496","490524",40153.6493055556,436.18,"United Kingdom",17612,421.005902963888
"497","490525",40153.6527777778,255,"United Kingdom",17612,421.005902963888
"498","490526",40153.6534722222,533.97,"United Kingdom",17612,421.005902963888
"499","490527",40153.6569444444,182.01,"United Kingdom",17612,421.005902963888
"500","490528",40153.6583333333,118.25,"United Kingdom",17612,421.005902963888
"501","490529",40153.6604166667,48.89,"United Kingdom",17612,421.005902963888
"502","490530",40153.6673611111,161.8,"United Kingdom",17612,421.005902963888
"503","490531",40153.6680555556,166.95,"United Kingdom",17612,421.005902963888
"504","490533",40153.6715277778,378.05,"United Kingdom",17612,421.005902963888
"505","490534",40153.6784722222,263.68,"United Kingdom",17612,421.005902963888
"506","490535",40154.3423611111,560.58,"United Kingdom",17612,421.005902963888
"507","490536",40154.35,221.9,"United Kingdom",17612,421.005902963888
"508","490537",40154.3701388889,209.41,"United Kingdom",17612,421.005902963888
"509","490538",40154.3847222222,504.54,"United Kingdom",17612,421.005902963888
"510","490539",40154.3875,346,"United Kingdom",17612,421.005902963888
"511","490542",40154.4041666667,716.35,"EIRE",316,1126.85193037975
"512","490545",40154.4270833333,34,"United Kingdom",17612,421.005902963888
"513","490547",40154.43125,311.2,"United Kingdom",17612,421.005902963888
"514","490548",40154.4347222222,504.54,"United Kingdom",17612,421.005902963888
"515","490557",40154.4395833333,463,"United Kingdom",17612,421.005902963888
"516","490561",40154.4430555556,41.3,"United Kingdom",17612,421.005902963888
"517","490563",40154.4451388889,808.12,"Germany",347,583.271818443804
"518","490564",40154.4458333333,367.9,"Germany",347,583.271818443804
"519","490569",40154.45,411.2,"United Kingdom",17612,421.005902963888
"520","490577",40154.4520833333,187.19,"United Kingdom",17612,421.005902963888
"521","490603",40154.4618055556,287.49,"United Kingdom",17612,421.005902963888
"522","490604",40154.4715277778,682.4,"United Kingdom",17612,421.005902963888
"523","490605",40154.4722222222,191.74,"United Kingdom",17612,421.005902963888
"524","490606",40154.4763888889,426,"United Kingdom",17612,421.005902963888
"525","490607",40154.4784722222,173.55,"United Kingdom",17612,421.005902963888
"526","490608",40154.4826388889,163.77,"United Kingdom",17612,421.005902963888
"527","490609",40154.4854166667,218.33,"United Kingdom",17612,421.005902963888
"528","490610",40154.4861111111,211.62,"United Kingdom",17612,421.005902963888
"529","490611",40154.4868055556,312.65,"United Kingdom",17612,421.005902963888
"530","490613",40154.4909722222,224.98,"United Kingdom",17612,421.005902963888
"531","490616",40154.49375,214.8,"United Kingdom",17612,421.005902963888
"532","490618",40154.4944444444,44.7,"United Kingdom",17612,421.005902963888
"533","490625",40154.4965277778,362.6,"United Kingdom",17612,421.005902963888
"534","490636",40154.5055555556,425.09,"United Kingdom",17612,421.005902963888
"535","490637",40154.5083333333,452.16,"United Kingdom",17612,421.005902963888
"536","490638",40154.5090277778,147.1,"United Kingdom",17612,421.005902963888
"537","490640",40154.5125,321,"United Kingdom",17612,421.005902963888
"538","490642",40154.5131944444,446.4,"United Kingdom",17612,421.005902963888
"539","490641",40154.5131944444,51,"United Kingdom",17612,421.005902963888
"540","490653",40154.5173611111,990.48,"United Kingdom",17612,421.005902963888
"541","490657",40154.5180555556,208.83,"United Kingdom",17612,421.005902963888
"542","490659",40154.5180555556,380.84,"United Kingdom",17612,421.005902963888
"543","490665",40154.5215277778,76.5,"United Kingdom",17612,421.005902963888
"544","490667",40154.5222222222,238.85,"United Kingdom",17612,421.005902963888
"545","490668",40154.5284722222,312.33,"United Kingdom",17612,421.005902963888
"546","490670",40154.5291666667,143.7,"United Kingdom",17612,421.005902963888
"547","490669",40154.5291666667,214.17,"United Kingdom",17612,421.005902963888
"548","490671",40154.5388888889,488.16,"United Kingdom",17612,421.005902963888
"549","490672",40154.5402777778,660.96,"United Kingdom",17612,421.005902963888
"550","490673",40154.5416666667,156.5,"United Kingdom",17612,421.005902963888
"551","490674",40154.5458333333,242.1,"United Kingdom",17612,421.005902963888
"552","490675",40154.5465277778,696.54,"United Kingdom",17612,421.005902963888
"553","490676",40154.5534722222,451.44,"United Kingdom",17612,421.005902963888
"554","490677",40154.5534722222,151.72,"United Kingdom",17612,421.005902963888
"555","490678",40154.5576388889,380.65,"United Kingdom",17612,421.005902963888
"556","490679",40154.5583333333,379.16,"United Kingdom",17612,421.005902963888
"557","490680",40154.5638888889,293.35,"United Kingdom",17612,421.005902963888
"558","490681",40154.5659722222,164.75,"United Kingdom",17612,421.005902963888
"559","490682",40154.5673611111,285.9,"Germany",347,583.271818443804
"560","490683",40154.5729166667,413,"United Kingdom",17612,421.005902963888
"561","490684",40154.5736111111,74.56,"France",236,619.55686440678
"562","490685",40154.575,1066.82,"United Kingdom",17612,421.005902963888
"563","490687",40154.5756944444,924.95,"EIRE",316,1126.85193037975
"564","490686",40154.5756944444,153.28,"United Kingdom",17612,421.005902963888
"565","490689",40154.5777777778,307.91,"United Kingdom",17612,421.005902963888
"566","490690",40154.5798611111,207.9,"United Kingdom",17612,421.005902963888
"567","490691",40154.5805555556,306,"United Kingdom",17612,421.005902963888
"568","490692",40154.58125,195.78,"United Kingdom",17612,421.005902963888
"569","490693",40154.5826388889,190.47,"United Kingdom",17612,421.005902963888
"570","490694",40154.5847222222,1244.32,"United Kingdom",17612,421.005902963888
"571","490695",40154.5902777778,108.4,"United Kingdom",17612,421.005902963888
"572","490697",40154.6020833333,378.84,"United Kingdom",17612,421.005902963888
"573","490703",40154.6138888889,154.2,"United Kingdom",17612,421.005902963888
"574","490704",40154.6194444444,355.38,"United Kingdom",17612,421.005902963888
"575","490705",40154.6222222222,204,"United Kingdom",17612,421.005902963888
"576","490706",40154.6236111111,1088.63,"United Kingdom",17612,421.005902963888
"577","490707",40154.6263888889,45.9,"United Kingdom",17612,421.005902963888
"578","490708",40154.6319444444,241.05,"United Kingdom",17612,421.005902963888
"579","490709",40154.6354166667,198.98,"United Kingdom",17612,421.005902963888
"580","490710",40154.6381944444,332.7,"United Kingdom",17612,421.005902963888
"581","490711",40154.6430555556,448.96,"United Kingdom",17612,421.005902963888
"582","490712",40154.6430555556,331.4,"United Kingdom",17612,421.005902963888
"583","490714",40154.64375,4.95,"United Kingdom",17612,421.005902963888
