"","Invoice","InvoiceDate","InvoiceTotal","Country"
"528","490603",40154.4618055556,287.49,"United Kingdom"
"529","490604",40154.4715277778,682.4,"United Kingdom"
"530","490605",40154.4722222222,191.74,"United Kingdom"
"531","490606",40154.4763888889,426,"United Kingdom"
"532","490607",40154.4784722222,173.55,"United Kingdom"
"533","490608",40154.4826388889,163.77,"United Kingdom"
"534","490609",40154.4854166667,218.33,"United Kingdom"
"535","490610",40154.4861111111,211.62,"United Kingdom"
"536","490611",40154.4868055556,312.65,"United Kingdom"
"537","490612",40154.4902777778,610.95,"Greece"
"538","490613",40154.4909722222,224.98,"United Kingdom"
"539","490616",40154.49375,214.8,"United Kingdom"
"540","490618",40154.4944444444,44.7,"United Kingdom"
"541","490625",40154.4965277778,362.6,"United Kingdom"
"542","490636",40154.5055555556,425.09,"United Kingdom"
"543","490637",40154.5083333333,452.16,"United Kingdom"
"544","490638",40154.5090277778,147.1,"United Kingdom"
"545","490640",40154.5125,321,"United Kingdom"
"546","490642",40154.5131944444,446.4,"United Kingdom"
"547","490641",40154.5131944444,51,"United Kingdom"
"548","490653",40154.5173611111,990.48,"United Kingdom"
"549","490657",40154.5180555556,208.83,"United Kingdom"
"550","490659",40154.5180555556,380.84,"United Kingdom"
"551","490665",40154.5215277778,76.5,"United Kingdom"
"552","490667",40154.5222222222,238.85,"United Kingdom"
"553","490668",40154.5284722222,312.33,"United Kingdom"
"554","490670",40154.5291666667,143.7,"United Kingdom"
"555","490669",40154.5291666667,214.17,"United Kingdom"
"556","490671",40154.5388888889,488.16,"United Kingdom"
"557","490672",40154.5402777778,660.96,"United Kingdom"
"558","490673",40154.5416666667,156.5,"United Kingdom"
"559","490674",40154.5458333333,242.1,"United Kingdom"
"560","490675",40154.5465277778,696.54,"United Kingdom"
"561","490676",40154.5534722222,451.44,"United Kingdom"
"562","490677",40154.5534722222,151.72,"United Kingdom"
"563","490678",40154.5576388889,380.65,"United Kingdom"
"564","490679",40154.5583333333,379.16,"United Kingdom"
"565","490680",40154.5638888889,293.35,"United Kingdom"
"566","490681",40154.5659722222,164.75,"United Kingdom"
"567","490682",40154.5673611111,285.9,"Germany"
"568","490683",40154.5729166667,413,"United Kingdom"
"569","490684",40154.5736111111,74.56,"France"
"570","490685",40154.575,1066.82,"United Kingdom"
"571","490687",40154.5756944444,924.95,"EIRE"
"572","490686",40154.5756944444,153.28,"United Kingdom"
"573","490689",40154.5777777778,307.91,"United Kingdom"
"574","490690",40154.5798611111,207.9,"United Kingdom"
"575","490691",40154.5805555556,306,"United Kingdom"
"576","490692",40154.58125,195.78,"United Kingdom"
"577","490693",40154.5826388889,190.47,"United Kingdom"
"578","490694",40154.5847222222,1244.32,"United Kingdom"
"579","490695",40154.5902777778,108.4,"United Kingdom"
"580","490697",40154.6020833333,378.84,"United Kingdom"
"581","490703",40154.6138888889,154.2,"United Kingdom"
"582","490704",40154.6194444444,355.38,"United Kingdom"
"583","490705",40154.6222222222,204,"United Kingdom"
"584","490706",40154.6236111111,1088.63,"United Kingdom"
"585","490707",40154.6263888889,45.9,"United Kingdom"
"586","490708",40154.6319444444,241.05,"United Kingdom"
"587","490709",40154.6354166667,198.98,"United Kingdom"
"588","490710",40154.6381944444,332.7,"United Kingdom"
"589","490711",40154.6430555556,448.96,"United Kingdom"
"590","490712",40154.6430555556,331.4,"United Kingdom"
"591","490714",40154.64375,4.95,"United Kingdom"
"592","490717",40154.6444444444,449.95,"United Kingdom"
"593","490719",40154.6541666667,668.1,"United Kingdom"
"594","490718",40154.6541666667,485.31,"Norway"
"595","490720",40154.6548611111,357.87,"United Kingdom"
"596","490722",40154.6631944444,386.39,"United Kingdom"
"597","490724",40154.6784722222,716.04,"United Kingdom"
"598","490725",40154.6833333333,343.44,"United Kingdom"
"599","490726",40154.6861111111,561.6,"United Kingdom"
"600","490727",40154.6930555556,285.35,"United Kingdom"
"601","490728",40154.6944444444,221.52,"United Kingdom"
"602","490734",40154.7055555556,306.55,"United Kingdom"
"603","490733",40154.7055555556,412.6,"Spain"
"604","490737",40154.7208333333,389.62,"United Kingdom"
"605","490738",40154.7423611111,25.5,"United Kingdom"
"606","490747",40154.7583333333,8.92,"United Kingdom"
"607","490749",40155.3208333333,580.64,"United Kingdom"
"608","490750",40155.3215277778,312.96,"United Kingdom"
"609","490751",40155.3326388889,1429.83,"Austria"
"610","490752",40155.3597222222,356.4,"United Kingdom"
"611","490753",40155.3666666667,322.65,"United Kingdom"
"612","490754",40155.3881944444,302.78,"United Kingdom"
"613","490755",40155.3916666667,338.34,"United Kingdom"
"614","490757",40155.3993055556,425.59,"United Kingdom"
"615","490759",40155.4069444444,182.88,"United Kingdom"
"616","490760",40155.4090277778,10,"United Kingdom"
"617","490761",40155.4138888889,255.04,"United Kingdom"
"618","490762",40155.4180555556,323.39,"United Kingdom"
"619","490763",40155.4333333333,1020,"United Kingdom"
"620","490764",40155.4451388889,306.45,"United Kingdom"
"621","490767",40155.4631944444,44.32,"United Kingdom"
"622","490770",40155.4673611111,135.94,"United Kingdom"
"623","490769",40155.4673611111,221,"United Kingdom"
"624","490782",40155.4736111111,707.93,"United Kingdom"
"625","490785",40155.4743055556,2590.8,"United Kingdom"
"626","490786",40155.4743055556,30.6,"United Kingdom"
"627","490789",40155.4770833333,192.55,"United Kingdom"
"628","490796",40155.4888888889,870.63,"United Kingdom"
"629","490797",40155.4902777778,155.7,"United Kingdom"
"630","490800",40155.4972222222,7.8,"United Kingdom"
"631","490801",40155.5020833333,660,"United Kingdom"
"632","490802",40155.5020833333,19.5,"United Kingdom"
"633","490803",40155.5027777778,207.32,"United Kingdom"
"634","490804",40155.5034722222,487.09,"United Kingdom"
"635","490805",40155.5083333333,215,"United Kingdom"
"636","490806",40155.5090277778,39.4,"United Kingdom"
"637","490808",40155.5173611111,134.04,"United Kingdom"
"638","490809",40155.51875,159,"United Kingdom"
"639","490810",40155.5201388889,259.92,"United Kingdom"
"640","490811",40155.5208333333,309.7,"United Kingdom"
"641","490817",40155.5229166667,1806.19,"United Kingdom"
"642","490823",40155.5236111111,304.8,"United Kingdom"
"643","490834",40155.5263888889,564.38,"United Kingdom"
"644","490836",40155.5270833333,2.9,"United Kingdom"
"645","490838",40155.5284722222,20.25,"United Kingdom"
"646","490846",40155.5319444444,129.3,"United Kingdom"
"647","490847",40155.5319444444,249.64,"United Kingdom"
"648","490851",40155.5333333333,311.8,"United Kingdom"
"649","490855",40155.5340277778,363.6,"United Kingdom"
"650","490863",40155.5354166667,88.05,"United Kingdom"
"651","490871",40155.5375,211.41,"United Kingdom"
"652","490881",40155.5402777778,10,"United Kingdom"
"653","490893",40155.5430555556,111.24,"United Kingdom"
"654","490899",40155.5444444444,792.84,"United Kingdom"
"655","490905",40155.5472222222,656.85,"United Kingdom"
"656","490917",40155.5513888889,312.9,"United Kingdom"
"657","490920",40155.5548611111,109.08,"United Kingdom"
"658","490921",40155.5583333333,42.3,"United Kingdom"
"659","490922",40155.5590277778,114.3,"United Kingdom"
"660","490924",40155.5604166667,123.1,"United Kingdom"
"661","490925",40155.5611111111,648.5,"United Kingdom"
"662","490926",40155.5680555556,250.02,"United Kingdom"
"663","490928",40155.5701388889,404.44,"United Kingdom"
"664","490927",40155.5701388889,304.2,"United Kingdom"
"665","490930",40155.5715277778,81.12,"United Kingdom"
"666","490932",40155.5722222222,12.4,"United Kingdom"
"667","490933",40155.5736111111,2452.56,"United Kingdom"
"668","490936",40155.5805555556,366.9,"Portugal"
"669","490937",40155.5819444444,2285.58,"United Kingdom"
"670","490938",40155.5826388889,215.3,"United Kingdom"
"671","490940",40155.5840277778,0.95,"United Kingdom"
"672","490941",40155.5854166667,644.52,"United Kingdom"
"673","490944",40155.5923611111,151.2,"United Kingdom"
"674","490945",40155.5972222222,97.55,"United Kingdom"
"675","490948",40155.6034722222,15,"United Kingdom"
"676","490953",40155.6222222222,966.66,"United Kingdom"
"677","490954",40155.625,102.82,"United Kingdom"
"678","490956",40155.6319444444,2442.72,"United Kingdom"
"679","490957",40155.6333333333,3796.37,"United Kingdom"
"680","490958",40155.6333333333,328.8,"United Kingdom"
"681","490959",40155.6347222222,507.9,"France"
"682","490961",40155.6423611111,194.75,"United Kingdom"
"683","490962",40155.65625,683.14,"United Kingdom"
"684","490964",40155.6729166667,104.15,"Netherlands"
"685","490966",40155.6805555556,436.71,"United Kingdom"
"686","490968",40155.68125,484,"United Kingdom"
"687","490971",40155.6826388889,372.64,"United Kingdom"
"688","490972",40155.6944444444,728.05,"EIRE"
"689","490978",40155.6965277778,193.08,"United Kingdom"
"690","490981",40155.7055555556,313.45,"United Kingdom"
"691","490982",40155.70625,8.82,"United Kingdom"
"692","490984",40155.7111111111,303.45,"United Kingdom"
"693","490989",40155.7138888889,462.46,"United Kingdom"
"694","490990",40155.7152777778,271.85,"United Kingdom"
"695","490992",40155.7173611111,438.74,"United Kingdom"
"696","490998",40155.725,379.13,"United Kingdom"
"697","490999",40155.7263888889,24.65,"United Kingdom"
"698","491006",40155.7368055556,272.5,"United Kingdom"
"699","491007",40155.7388888889,213.27,"United Kingdom"
"700","491008",40155.74375,191.89,"United Kingdom"
"701","491009",40155.7541666667,255.68,"United Kingdom"
"702","491010",40155.7548611111,318,"United Kingdom"
"703","491011",40155.7625,389.99,"United Kingdom"
"704","491014",40155.7708333333,549.09,"United Kingdom"
"705","491024",40155.7916666667,383.04,"United Kingdom"
"706","491025",40155.7930555556,325.44,"United Kingdom"
"707","491026",40155.7930555556,162.72,"United Kingdom"
"708","491033",40155.8027777778,328.02,"United Kingdom"
"709","491034",40156.2923611111,305.5,"United Kingdom"
"710","491035",40156.3736111111,295.35,"United Kingdom"
"711","491038",40156.3986111111,528.9,"United Kingdom"
"712","491039",40156.4,301,"United Kingdom"
"713","491044",40156.4138888889,234.38,"United Kingdom"
"714","491045",40156.4180555556,303.2,"United Kingdom"
"715","491048",40156.4340277778,519.42,"United Kingdom"
"716","491049",40156.4451388889,748.9,"United Kingdom"
"717","491051",40156.4486111111,408.51,"United Kingdom"
"718","491050",40156.4486111111,333.8,"Germany"
"719","491055",40156.45,219.55,"United Kingdom"
"720","491054",40156.45,320.2,"United Kingdom"
"721","491056",40156.4590277778,1007.74,"United Kingdom"
"722","491057",40156.4798611111,77.8,"United Kingdom"
"723","491058",40156.48125,307.95,"United Kingdom"
"724","491059",40156.4833333333,285.3,"Sweden"
"725","491061",40156.4861111111,233.53,"United Kingdom"
"726","491060",40156.4861111111,392.4,"United Kingdom"
"727","491062",40156.4902777778,124,"United Kingdom"
"728","491063",40156.4944444444,203.3,"United Kingdom"
"729","491064",40156.4986111111,185.9,"United Kingdom"
"730","491067",40156.5118055556,333.3,"United Kingdom"
"731","491068",40156.5125,700.4,"United Kingdom"
"732","491069",40156.5208333333,521.05,"United Kingdom"
"733","491070",40156.5222222222,383.8,"United Kingdom"
"734","491071",40156.5277777778,194.1,"United Kingdom"
"735","491072",40156.5291666667,15.45,"United Kingdom"
"736","491073",40156.53125,95.76,"United Kingdom"
"737","491074",40156.5319444444,23.6,"United Kingdom"
"738","491075",40156.5333333333,187.8,"United Kingdom"
"739","491077",40156.5395833333,433.05,"United Kingdom"
"740","491078",40156.5416666667,259.11,"United Kingdom"
"741","491079",40156.5458333333,588.85,"United Kingdom"
"742","491081",40156.5493055556,308,"United Kingdom"
"743","491082",40156.5527777778,1273.5,"United Kingdom"
"744","491083",40156.5569444444,322.98,"United Kingdom"
"745","491085",40156.5590277778,130.6,"United Kingdom"
"746","491086",40156.5597222222,267.26,"United Kingdom"
"747","491089",40156.5631944444,200.24,"United Kingdom"
"748","491091",40156.5652777778,3249.32,"United Kingdom"
"749","491090",40156.5652777778,351.45,"United Kingdom"
"750","491092",40156.5722222222,844.12,"United Kingdom"
"751","491094",40156.5756944444,216,"Germany"
"752","491093",40156.5756944444,1445.56,"Germany"
"753","491095",40156.5763888889,135,"United Kingdom"
"754","491096",40156.5784722222,175.95,"United Kingdom"
"755","491097",40156.5840277778,338.13,"United Kingdom"
"756","491098",40156.5847222222,179.78,"United Kingdom"
"757","491100",40156.59375,63.5,"United Kingdom"
"758","491101",40156.5944444444,298.68,"United Kingdom"
"759","491102",40156.5951388889,50.55,"United Kingdom"
"760","491103",40156.5972222222,163.26,"United Kingdom"
"761","491104",40156.5986111111,1552.9,"United Kingdom"
"762","491105",40156.6006944444,212.58,"United Kingdom"
"763","491109",40156.6041666667,143.36,"United Kingdom"
"764","491111",40156.6097222222,321.67,"United Kingdom"
"765","491112",40156.6138888889,174.33,"United Kingdom"
"766","491113",40156.6166666667,893.33,"United Kingdom"
"767","491116",40156.6215277778,301.57,"United Kingdom"
"768","491118",40156.6270833333,580.79,"United Kingdom"
"769","491122",40156.6361111111,601.6,"United Kingdom"
"770","491123",40156.6388888889,380.36,"United Kingdom"
"771","491124",40156.6430555556,327.38,"United Kingdom"
"772","491125",40156.6444444444,966.24,"United Kingdom"
"773","491126",40156.65,389.34,"United Kingdom"
"774","491127",40156.6666666667,256.2,"United Kingdom"
"775","491129",40156.6673611111,50.7,"United Kingdom"
"776","491131",40156.66875,1.7,"United Kingdom"
"777","491132",40156.6756944444,171.6,"United Kingdom"
"778","491133",40156.6784722222,480,"United Kingdom"
"779","491136",40156.6833333333,343.52,"United Kingdom"
"780","491138",40156.6847222222,179.85,"United Kingdom"
"781","491143",40156.7013888889,476.04,"United Kingdom"
"782","491144",40156.7152777778,873.48,"United Kingdom"
"783","491145",40156.7173611111,135,"United Kingdom"
"784","491146",40156.7263888889,178.98,"United Kingdom"
"785","491147",40156.7270833333,34.3,"United Kingdom"
"786","491148",40157.3215277778,3882.66,"United Kingdom"
"787","491149",40157.3534722222,289.92,"United Kingdom"
"788","491150",40157.3541666667,435.6,"United Kingdom"
"789","491151",40157.3923611111,661.16,"United Kingdom"
"790","491152",40157.4041666667,436.8,"United Kingdom"
"791","491154",40157.4055555556,289.85,"United Kingdom"
"792","491153",40157.4055555556,300.35,"United Kingdom"
"793","491158",40157.4284722222,275.73,"United Kingdom"
"794","491159",40157.4354166667,291,"United Kingdom"
"795","491160",40157.4368055556,377.57,"EIRE"
"796","491161",40157.4388888889,109.35,"United Kingdom"
"797","491163",40157.4458333333,179.6,"United Kingdom"
"798","491164",40157.4493055556,33.55,"United Kingdom"
"799","491165",40157.45625,737.7,"United Kingdom"
"800","491169",40157.4756944444,8.5,"Belgium"
"801","491170",40157.4770833333,328.99,"United Kingdom"
"802","491171",40157.4854166667,203.85,"United Kingdom"
"803","491172",40157.4861111111,730.59,"United Kingdom"
"804","491173",40157.4875,248.49,"United Kingdom"
"805","491174",40157.4895833333,228.96,"United Kingdom"
"806","491175",40157.4909722222,347.54,"United Kingdom"
"807","491176",40157.4930555556,1213.02,"United Kingdom"
"808","491177",40157.49375,105.78,"United Kingdom"
"809","491178",40157.4965277778,390.44,"United Kingdom"
"810","491180",40157.5020833333,294.52,"United Kingdom"
"811","491181",40157.5055555556,592.2,"United Kingdom"
"812","491183",40157.5069444444,945.58,"United Kingdom"
"813","491184",40157.5069444444,139.85,"United Kingdom"
"814","491182",40157.5069444444,190.3,"United Kingdom"
"815","491185",40157.5145833333,421.17,"United Kingdom"
"816","491186",40157.5145833333,288.49,"United Kingdom"
"817","491187",40157.5194444444,97.5,"United Kingdom"
"818","491188",40157.5208333333,79.7,"United Kingdom"
"819","491189",40157.5222222222,31.2,"United Kingdom"
"820","491191",40157.5291666667,71.79,"United Kingdom"
"821","491192",40157.5305555556,509.3,"United Kingdom"
"822","491193",40157.5305555556,762.98,"United Kingdom"
"823","491194",40157.5361111111,302.7,"United Kingdom"
"824","491195",40157.5395833333,658.5,"United Kingdom"
"825","491196",40157.5402777778,165.5,"United Kingdom"
"826","491197",40157.54375,126.57,"United Kingdom"
"827","491198",40157.5479166667,95.55,"United Kingdom"
"828","491200",40157.55,165,"United Kingdom"
"829","491199",40157.55,143.72,"United Kingdom"
"830","491201",40157.5604166667,413.1,"United Kingdom"
"831","491203",40157.5652777778,580.15,"United Kingdom"
